trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,stop_headsign,timepoint
1-P38,05:56:12,05:56:22,G00163,12,0,0,11754.82462,Kota,0
1-P38,06:01:22,06:01:32,G00045,13,0,0,12843.7937,Kota,0
1-P38,06:04:17,06:04:27,G00687,14,0,0,13440.70443,Kota,0
1-P38,06:06:41,06:06:51,G00053,15,0,0,13925.19231,Kota,0
1-P38,06:08:55,06:09:05,G00055,16,0,0,14372.38837,Kota,0
1-P38,06:11:41,06:11:51,G00057,17,0,0,14934.78256,Kota,0
1-P38,06:17:35,06:17:45,G00060,18,0,0,16181.93738,Kota,0
2A-L02,05:00:00,05:00:10,G00127,0,0,0,0,Rawa Buaya,0
2A-L02,05:07:09,05:07:19,G00622,1,0,0,1514.224985,Rawa Buaya,0
2A-L02,05:10:55,05:11:05,G00697,2,0,0,2296.926752,Rawa Buaya,0
2A-L02,05:13:40,05:13:50,G00626,3,0,0,2858.276145,Rawa Buaya,0
2A-L02,05:17:33,05:17:43,G00092,4,0,0,3665.559742,Rawa Buaya,0
2A-L02,05:21:13,05:21:23,G00096,5,0,0,4425.568692,Rawa Buaya,0
2A-L02,05:24:27,05:24:37,G00094,6,0,0,5090.81718,Rawa Buaya,0
2A-L02,05:26:41,05:26:51,G00098,7,0,0,5539.936206,Rawa Buaya,0
2A-L02,05:29:10,05:29:20,G00101,8,0,0,6044.701879,Rawa Buaya,0
2A-L02,05:31:43,05:31:53,G00102,9,0,0,6562.966985,Rawa Buaya,0
2A-L02,05:33:33,05:33:43,G00104,10,0,0,6926.729739,Rawa Buaya,0
2A-L02,05:40:43,05:40:53,G00107,11,0,0,8444.892413,Rawa Buaya,0
2A-L02,05:43:23,05:43:33,G00124,12,0,0,8987.59524,Rawa Buaya,0
2A-L02,05:50:58,05:51:08,G00066,13,0,0,10595.39081,Rawa Buaya,0
2A-L02,06:02:34,06:02:44,G00166,14,0,0,13075.05074,Rawa Buaya,0
2A-L02,06:15:38,06:15:48,G00128,15,0,0,15870.49568,Rawa Buaya,0
2A-L02,06:19:24,06:19:34,G00705,16,0,0,16651.6973,Rawa Buaya,0
2A-L02,06:21:11,06:21:21,G00132,17,0,0,17004.67792,Rawa Buaya,0
2A-L02,06:27:30,06:27:40,G00142,18,0,0,18340.17589,Rawa Buaya,0
2A-L02,06:37:56,06:38:06,G00148,19,0,0,20567.02615,Rawa Buaya,0
2A-L02,06:42:29,06:42:39,G00151,20,0,0,21519.74273,Rawa Buaya,0
2A-L02,06:48:28,06:48:38,G00153,21,0,0,22780.72051,Rawa Buaya,0
2A-L02,06:52:33,06:52:43,G00701,22,0,0,23631.50147,Rawa Buaya,0
2A-L02,06:54:56,06:55:06,G00154,23,0,0,24111.96689,Rawa Buaya,0
2A-L02,07:00:43,07:00:53,G00155,24,0,0,25329.58459,Pulo Gadung,0
2A-L02,07:03:05,07:03:15,G00704,25,0,0,25809.67431,Pulo Gadung,0
2A-L02,07:07:10,07:07:20,G00152,26,0,0,26659.50735,Pulo Gadung,0
2A-L02,07:13:09,07:13:19,G00150,27,0,0,27922.66731,Pulo Gadung,0
2A-L02,07:17:43,07:17:53,G00149,28,0,0,28878.026,Pulo Gadung,0
2A-L02,07:28:07,07:28:17,G00146,29,0,0,31096.15713,Pulo Gadung,0
2A-L02,07:34:23,07:34:33,G00138,30,0,0,32418.25365,Pulo Gadung,0
2A-L02,07:36:11,07:36:21,G00707,31,0,0,32773.3957,Pulo Gadung,0
2A-L02,07:40:00,07:40:10,G00131,32,0,0,33565.32308,Pulo Gadung,0
2A-L02,07:53:04,07:53:14,G00163,33,0,0,36359.51382,Pulo Gadung,0
2A-L02,08:07:41,08:07:51,G00067,34,0,0,39492.84323,Pulo Gadung,0
2A-L02,08:11:26,08:11:36,G00123,35,0,0,40268.99481,Pulo Gadung,0
2A-L02,08:16:45,08:16:55,G00125,36,0,0,41387.98375,Pulo Gadung,0
2A-L02,08:19:20,08:19:30,G00108,37,0,0,41912.28603,Pulo Gadung,0
2A-L02,08:26:33,08:26:43,G00105,38,0,0,43441.71161,Pulo Gadung,0
2A-L02,08:28:23,08:28:33,G00103,39,0,0,43803.19552,Pulo Gadung,0
2A-L02,08:30:55,08:31:05,G00100,40,0,0,44316.39466,Pulo Gadung,0
2A-L02,08:33:24,08:33:34,G00099,41,0,0,44821.29052,Pulo Gadung,0
2A-L02,08:35:38,08:35:48,G00095,42,0,0,45271.37231,Pulo Gadung,0
2A-L02,08:38:53,08:39:03,G00097,43,0,0,45939.70361,Pulo Gadung,0
2A-L02,08:42:38,08:42:48,G00093,44,0,0,46716.32854,Pulo Gadung,0
2A-L02,08:46:31,08:46:41,G00629,45,0,0,47522.79211,Pulo Gadung,0
2A-L02,08:49:18,08:49:28,G00698,46,0,0,48089.63391,Pulo Gadung,0
2A-L02,08:53:00,08:53:10,G00625,47,0,0,48856.89126,Pulo Gadung,0
2A-L02,08:59:33,08:59:43,G00170,48,0,0,50242.8101,Pulo Gadung,0
2A-L03,05:00:00,05:00:10,G00127,0,0,0,0,Rawa Buaya,0
2A-L03,05:07:09,05:07:19,G00622,1,0,0,1514.224985,Rawa Buaya,0
2A-L03,05:10:55,05:11:05,G00697,2,0,0,2296.926752,Rawa Buaya,0
2A-L03,05:13:40,05:13:50,G00626,3,0,0,2858.276145,Rawa Buaya,0
2A-L03,05:17:33,05:17:43,G00092,4,0,0,3665.559742,Rawa Buaya,0
2A-L03,05:21:13,05:21:23,G00096,5,0,0,4425.568692,Rawa Buaya,0
2A-L03,05:24:27,05:24:37,G00094,6,0,0,5090.81718,Rawa Buaya,0
2A-L03,05:26:41,05:26:51,G00098,7,0,0,5539.936206,Rawa Buaya,0
2A-L03,05:29:10,05:29:20,G00101,8,0,0,6044.701879,Rawa Buaya,0
2A-L03,05:31:43,05:31:53,G00102,9,0,0,6562.966985,Rawa Buaya,0
2A-L03,05:33:33,05:33:43,G00104,10,0,0,6926.729739,Rawa Buaya,0
2A-L03,05:40:43,05:40:53,G00107,11,0,0,8444.360334,Rawa Buaya,0
2A-L03,05:43:23,05:43:33,G00124,12,0,0,8987.356167,Rawa Buaya,0
2A-L03,05:51:07,05:51:17,G00113,13,0,0,10629.83336,Rawa Buaya,0
2A-L03,05:52:44,05:52:54,G00114,14,0,0,10945.07889,Rawa Buaya,0
2A-L03,05:56:32,05:56:42,G00120,15,0,0,11733.99893,Rawa Buaya,0
2A-L03,05:58:05,05:58:15,G00122,16,0,0,12034.35102,Rawa Buaya,0
2A-L03,06:04:24,06:04:34,G00166,17,0,0,13369.02549,Rawa Buaya,0
2A-L03,06:17:28,06:17:38,G00128,18,0,0,16164.47043,Rawa Buaya,0
2A-L03,06:21:14,06:21:24,G00705,19,0,0,16945.67205,Rawa Buaya,0
2A-L03,06:23:01,06:23:11,G00132,20,0,0,17298.65267,Rawa Buaya,0
2A-L03,06:29:20,06:29:30,G00142,21,0,0,18634.15064,Rawa Buaya,0
2A-L03,06:39:46,06:39:56,G00148,22,0,0,20861.00089,Rawa Buaya,0
2A-L03,06:44:19,06:44:29,G00151,23,0,0,21813.71747,Rawa Buaya,0
2A-L03,06:50:18,06:50:28,G00153,24,0,0,23074.69526,Rawa Buaya,0
2A-L03,06:54:23,06:54:33,G00701,25,0,0,23925.47622,Rawa Buaya,0
2A-L03,06:56:46,06:56:56,G00154,26,0,0,24405.94164,Rawa Buaya,0
2A-L03,07:02:33,07:02:43,G00155,27,0,0,25623.55934,Pulo Gadung,0
2A-L03,07:04:55,07:05:05,G00704,28,0,0,26103.64905,Pulo Gadung,0
2A-L03,07:09:00,07:09:10,G00152,29,0,0,26953.4821,Pulo Gadung,0
2A-L03,07:14:59,07:15:09,G00150,30,0,0,28216.64206,Pulo Gadung,0
2A-L03,07:19:33,07:19:43,G00149,31,0,0,29172.00075,Pulo Gadung,0
2A-L03,07:29:57,07:30:07,G00146,32,0,0,31390.13188,Pulo Gadung,0
2A-L03,07:36:13,07:36:23,G00138,33,0,0,32712.22839,Pulo Gadung,0
2A-L03,07:38:01,07:38:11,G00707,34,0,0,33067.37045,Pulo Gadung,0
2A-L03,07:41:50,07:42:00,G00131,35,0,0,33859.29783,Pulo Gadung,0
2A-L03,07:54:54,07:55:04,G00163,36,0,0,36653.48857,Pulo Gadung,0
2A-L03,08:01:22,08:01:32,G00121,37,0,0,38021.21714,Pulo Gadung,0
2A-L03,08:02:55,08:03:05,G00117,38,0,0,38322.72426,Pulo Gadung,0
2A-L03,08:18:34,08:18:44,G00125,39,0,0,41679.65794,Pulo Gadung,0
2A-L03,08:21:10,08:21:20,G00108,40,0,0,42206.88975,Pulo Gadung,0
2A-L03,08:28:23,08:28:33,G00105,41,0,0,43736.31534,Pulo Gadung,0
2A-L03,08:30:13,08:30:23,G00103,42,0,0,44097.79925,Pulo Gadung,0
2A-L03,08:32:45,08:32:55,G00100,43,0,0,44610.99838,Pulo Gadung,0
2A-L03,08:35:14,08:35:24,G00099,44,0,0,45115.89425,Pulo Gadung,0
2A-L03,08:37:28,08:37:38,G00095,45,0,0,45565.97603,Pulo Gadung,0
2A-L03,08:40:43,08:40:53,G00097,46,0,0,46234.30734,Pulo Gadung,0
2A-L03,08:44:28,08:44:38,G00093,47,0,0,47010.93226,Pulo Gadung,0
2A-L03,08:48:21,08:48:31,G00629,48,0,0,47817.39584,Pulo Gadung,0
2A-L03,08:51:08,08:51:18,G00698,49,0,0,48384.23763,Pulo Gadung,0
2A-L03,08:54:50,08:55:00,G00625,50,0,0,49151.49499,Pulo Gadung,0
2A-L03,09:01:23,09:01:33,G00170,51,0,0,50537.41383,Pulo Gadung,0
2A-L04,05:00:00,05:00:10,G00127,0,0,0,0,Rawa Buaya,0
2A-L04,05:07:09,05:07:19,G00622,1,0,0,1514.224985,Rawa Buaya,0
2A-L04,05:10:55,05:11:05,G00697,2,0,0,2296.926752,Rawa Buaya,0
2A-L04,05:13:40,05:13:50,G00626,3,0,0,2858.276145,Rawa Buaya,0
2A-L04,05:17:33,05:17:43,G00092,4,0,0,3665.559742,Rawa Buaya,0
2A-L04,05:21:13,05:21:23,G00096,5,0,0,4425.568692,Rawa Buaya,0
2A-L04,05:24:27,05:24:37,G00094,6,0,0,5090.81718,Rawa Buaya,0
2A-L04,05:26:41,05:26:51,G00098,7,0,0,5539.936206,Rawa Buaya,0
2A-L04,05:29:10,05:29:20,G00101,8,0,0,6044.701879,Rawa Buaya,0
2A-L04,05:31:43,05:31:53,G00102,9,0,0,6562.966985,Rawa Buaya,0
2A-L04,05:33:33,05:33:43,G00104,10,0,0,6926.729739,Rawa Buaya,0
2A-L04,05:40:43,05:40:53,G00107,11,0,0,8444.360334,Rawa Buaya,0
2A-L04,05:43:22,05:43:32,G00124,12,0,0,8983.273922,Rawa Buaya,0
2A-L04,05:50:58,05:51:08,G00066,13,0,0,10593.83826,Rawa Buaya,0
2A-L04,05:56:56,05:57:06,G00123,14,0,0,11852.93146,Rawa Buaya,0
2A-L04,05:59:54,06:00:04,G00113,15,0,0,12460.09421,Rawa Buaya,0
2A-L04,06:01:31,06:01:41,G00114,16,0,0,12775.15802,Rawa Buaya,0
2A-L04,06:05:20,06:05:30,G00120,17,0,0,13566.4105,Rawa Buaya,0
2A-L04,06:06:53,06:07:03,G00122,18,0,0,13867.42034,Rawa Buaya,0
2A-L04,06:13:13,06:13:23,G00166,19,0,0,15204.87059,Rawa Buaya,0
2A-L04,06:26:17,06:26:27,G00128,20,0,0,18000.31553,Rawa Buaya,0
2A-L04,06:30:03,06:30:13,G00705,21,0,0,18781.51715,Rawa Buaya,0
2A-L04,06:31:50,06:32:00,G00132,22,0,0,19134.49777,Rawa Buaya,0
2A-L04,06:38:09,06:38:19,G00142,23,0,0,20469.99574,Rawa Buaya,0
2A-L04,06:48:35,06:48:45,G00148,24,0,0,22696.846,Rawa Buaya,0
2A-L04,06:53:08,06:53:18,G00151,25,0,0,23649.56258,Rawa Buaya,0
2A-L04,06:59:07,06:59:17,G00153,26,0,0,24910.54036,Rawa Buaya,0
2A-L04,07:03:12,07:03:22,G00701,27,0,0,25761.32132,Rawa Buaya,0
2A-L04,07:05:35,07:05:45,G00154,28,0,0,26241.78674,Rawa Buaya,0
2A-L04,07:11:22,07:11:32,G00155,29,0,0,27459.40444,Pulo Gadung,0
2A-L04,07:13:44,07:13:54,G00704,30,0,0,27939.49416,Pulo Gadung,0
2A-L04,07:17:49,07:17:59,G00152,31,0,0,28789.3272,Pulo Gadung,0
2A-L04,07:23:48,07:23:58,G00150,32,0,0,30052.48716,Pulo Gadung,0
2A-L04,07:28:22,07:28:32,G00149,33,0,0,31007.84585,Pulo Gadung,0
2A-L04,07:38:46,07:38:56,G00146,34,0,0,33225.97698,Pulo Gadung,0
2A-L04,07:45:02,07:45:12,G00138,35,0,0,34548.0735,Pulo Gadung,0
2A-L04,07:46:50,07:47:00,G00707,36,0,0,34903.21555,Pulo Gadung,0
2A-L04,07:50:39,07:50:49,G00131,37,0,0,35695.14293,Pulo Gadung,0
2A-L04,08:03:43,08:03:53,G00163,38,0,0,38489.33367,Pulo Gadung,0
2A-L04,08:10:11,08:10:21,G00121,39,0,0,39857.06225,Pulo Gadung,0
2A-L04,08:11:44,08:11:54,G00117,40,0,0,40158.56936,Pulo Gadung,0
2A-L04,08:27:23,08:27:33,G00125,41,0,0,43515.50304,Pulo Gadung,0
2A-L04,08:29:59,08:30:09,G00108,42,0,0,44042.73486,Pulo Gadung,0
2A-L04,08:37:12,08:37:22,G00105,43,0,0,45572.16044,Pulo Gadung,0
2A-L04,08:39:02,08:39:12,G00103,44,0,0,45933.64435,Pulo Gadung,0
2A-L04,08:41:34,08:41:44,G00100,45,0,0,46446.84348,Pulo Gadung,0
2A-L04,08:44:03,08:44:13,G00099,46,0,0,46951.73935,Pulo Gadung,0
2A-L04,08:46:17,08:46:27,G00095,47,0,0,47401.82114,Pulo Gadung,0
2A-L04,08:49:32,08:49:42,G00097,48,0,0,48070.15244,Pulo Gadung,0
2A-L04,08:53:17,08:53:27,G00093,49,0,0,48846.77736,Pulo Gadung,0
2A-L04,08:57:10,08:57:20,G00629,50,0,0,49653.24094,Pulo Gadung,0
2A-L04,08:59:57,09:00:07,G00698,51,0,0,50220.08274,Pulo Gadung,0
2A-L04,09:03:39,09:03:49,G00625,52,0,0,50987.34009,Pulo Gadung,0
2A-L04,09:10:12,09:10:22,G00170,53,0,0,52373.25893,Pulo Gadung,0
2A-R04,05:00:00,05:00:10,G00155,0,0,0,0,Pulo Gadung 1,0
2A-R04,05:02:23,05:02:33,G00704,1,0,0,480.9599355,Pulo Gadung 1,0
2A-R04,05:06:28,05:06:38,G00152,2,0,0,1330.760368,Pulo Gadung 1,0
2A-R04,05:12:27,05:12:37,G00150,3,0,0,2593.920333,Pulo Gadung 1,0
2A-R04,05:17:01,05:17:11,G00149,4,0,0,3549.279016,Pulo Gadung 1,0
2A-R04,05:27:25,05:27:35,G00146,5,0,0,5767.410149,Pulo Gadung 1,0
2A-R04,05:33:41,05:33:51,G00138,6,0,0,7089.506665,Pulo Gadung 1,0
2A-R04,05:35:29,05:35:39,G00707,7,0,0,7444.042906,Pulo Gadung 1,0
2A-R04,05:39:18,05:39:28,G00131,8,0,0,8236.581414,Pulo Gadung 1,0
2A-R04,05:52:14,05:52:24,G00163,9,0,0,11003.30227,Pulo Gadung 1,0
2A-R04,06:06:50,06:07:00,G00067,10,0,0,14129.84666,Pulo Gadung 1,0
2A-R04,06:10:32,06:10:42,G00123,11,0,0,14897.52966,Pulo Gadung 1,0
2A-R04,06:15:52,06:16:02,G00125,12,0,0,16016.83104,Pulo Gadung 1,0
2A-R04,06:18:27,06:18:37,G00108,13,0,0,16541.42576,Pulo Gadung 1,0
2A-R04,06:25:41,06:25:51,G00105,14,0,0,18072.1007,Pulo Gadung 1,0
2A-R04,06:27:31,06:27:41,G00103,15,0,0,18433.58462,Pulo Gadung 1,0
2A-R04,06:30:02,06:30:12,G00100,16,0,0,18946.16197,Pulo Gadung 1,0
2A-R04,06:32:32,06:32:42,G00099,17,0,0,19453.56956,Pulo Gadung 1,0
2A-R04,06:34:46,06:34:56,G00095,18,0,0,19903.86801,Pulo Gadung 1,0
2A-R04,06:38:01,06:38:11,G00097,19,0,0,20572.23625,Pulo Gadung 1,0
2A-R04,06:41:46,06:41:56,G00093,20,0,0,21348.48316,Pulo Gadung 1,0
2A-R04,06:45:39,06:45:49,G00629,21,0,0,22154.98579,Pulo Gadung 1,0
2A-R04,06:48:25,06:48:35,G00698,22,0,0,22720.86786,Pulo Gadung 1,0
2A-R04,06:52:07,06:52:17,G00625,23,0,0,23486.21828,Pulo Gadung 1,0
2A-R04,06:59:08,06:59:18,G00127,24,0,0,24971.30027,Pulo Gadung 1,0
3-L02,05:00:00,05:00:10,G00161,0,0,0,0,Petojo,0
3-L02,05:06:02,05:06:12,G00158,1,0,0,1273.234113,Petojo,0
3-L02,05:08:28,05:08:38,G00157,2,0,0,1766.640175,Petojo,0
3-L02,05:12:14,05:12:24,G00155,3,0,0,2548.087877,Petojo,0
3-L02,05:14:33,05:14:43,G00703,4,0,0,3017.064864,Petojo,0
3-L02,05:18:41,05:18:51,G00152,5,0,0,3879.652977,Petojo,0
3-L02,05:24:40,05:24:50,G00150,6,0,0,5142.761347,Petojo,0
3-L02,05:29:15,05:29:25,G00149,7,0,0,6099.427813,Petojo,0
3-L02,05:39:39,05:39:49,G00146,8,0,0,8317.406121,Petojo,0
3-L02,05:45:55,05:46:05,G00138,9,0,0,9640.536189,Petojo,0
3-L02,05:47:46,05:47:56,G00708,10,0,0,10006.4407,Petojo,0
3-L02,05:51:32,05:51:42,G00131,11,0,0,10788.03978,Petojo,0
3-L02,06:04:37,06:04:47,G00163,12,0,0,13585.89358,Petojo,0
3-L02,06:14:32,06:14:42,G00166,13,0,0,15699.62323,Kalideres,0
3-L02,06:27:35,06:27:45,G00128,14,0,0,18493.71283,Kalideres,0
3-L02,06:31:24,06:31:34,G00706,15,0,0,19285.40714,Kalideres,0
3-L02,06:33:08,06:33:18,G00132,16,0,0,19627.26492,Kalideres,0
3-L02,06:39:26,06:39:36,G00142,17,0,0,20958.36113,Kalideres,0
3-L02,06:49:52,06:50:02,G00148,18,0,0,23184.8829,Kalideres,0
3-L02,06:54:25,06:54:35,G00151,19,0,0,24137.24948,Kalideres,0
3-L02,07:00:24,07:00:34,G00153,20,0,0,25398.22538,Kalideres,0
3-L02,07:04:32,07:04:42,G00702,21,0,0,26260.39408,Kalideres,0
3-L02,07:06:51,07:07:01,G00154,22,0,0,26729.47159,Kalideres,0
3-L02,07:12:50,07:13:00,G00159,23,0,0,27989.81243,Kalideres,0
3-L02,07:18:38,07:18:48,G00161,24,0,0,29210.18461,Kalideres,0
3-L05,05:00:00,05:00:10,G00161,0,0,0,0,Roxy,0
3-L05,05:06:02,05:06:12,G00158,1,0,0,1273.234113,Roxy,0
3-L05,05:08:28,05:08:38,G00157,2,0,0,1766.640175,Roxy,0
3-L05,05:12:14,05:12:24,G00155,3,0,0,2548.087877,Roxy,0
3-L05,05:14:33,05:14:43,G00703,4,0,0,3017.064864,Roxy,0
3-L05,05:18:41,05:18:51,G00152,5,0,0,3879.652977,Roxy,0
3-L05,05:24:40,05:24:50,G00150,6,0,0,5142.761347,Roxy,0
3-L05,05:29:15,05:29:25,G00149,7,0,0,6099.427813,Roxy,0
3-L05,05:39:39,05:39:49,G00146,8,0,0,8317.406121,Roxy,0
3-L05,05:45:55,05:46:05,G00138,9,0,0,9640.536189,Roxy,0
3-L05,05:47:46,05:47:56,G00708,10,0,0,10006.4407,Roxy,0
3-L05,05:51:32,05:51:42,G00131,11,0,0,10788.03978,Roxy,0
3-L05,05:56:27,05:56:37,G00128,12,0,0,11817.97314,Kalideres,0
3-L05,06:00:16,06:00:26,G00706,13,0,0,12609.64858,Kalideres,0
3-L05,06:02:00,06:02:10,G00132,14,0,0,12951.50636,Kalideres,0
3-L05,06:08:18,06:08:28,G00142,15,0,0,14282.60257,Kalideres,0
3-L05,06:18:44,06:18:54,G00148,16,0,0,16509.12434,Kalideres,0
3-L05,06:23:17,06:23:27,G00151,17,0,0,17461.49092,Kalideres,0
3-L05,06:29:16,06:29:26,G00153,18,0,0,18722.46682,Kalideres,0
3-L05,06:33:24,06:33:34,G00702,19,0,0,19584.63552,Kalideres,0
3-L05,06:35:43,06:35:53,G00154,20,0,0,20053.71303,Kalideres,0
3-L05,06:41:42,06:41:52,G00159,21,0,0,21314.05387,Kalideres,0
3-L05,06:47:30,06:47:40,G00161,22,0,0,22534.42605,Kalideres,0
3-L06,05:00:00,05:00:10,G00161,0,0,0,0,Juanda,0
3-L06,05:06:02,05:06:12,G00158,1,0,0,1273.234113,Juanda,0
3-L06,05:08:28,05:08:38,G00157,2,0,0,1766.640175,Juanda,0
3-L06,05:12:14,05:12:24,G00155,3,0,0,2548.087877,Juanda,0
3-L06,05:14:33,05:14:43,G00703,4,0,0,3017.064864,Juanda,0
3-L06,05:18:41,05:18:51,G00152,5,0,0,3879.652977,Juanda,0
3-L06,05:24:40,05:24:50,G00150,6,0,0,5142.761347,Juanda,0
3-L06,05:29:15,05:29:25,G00149,7,0,0,6099.427813,Juanda,0
3-L06,05:39:39,05:39:49,G00146,8,0,0,8317.406121,Juanda,0
3-L06,05:45:55,05:46:05,G00138,9,0,0,9640.536189,Juanda,0
3-L06,05:47:46,05:47:56,G00708,10,0,0,10006.4407,Juanda,0
3-L06,05:51:32,05:51:42,G00131,11,0,0,10788.03978,Juanda,0
3-L06,06:04:37,06:04:47,G00163,12,0,0,13585.89358,Juanda,0
3-L06,06:11:05,06:11:15,G00121,13,0,0,14951.65154,Juanda,0
3-L06,06:12:38,06:12:48,G00117,14,0,0,15253.15866,Juanda,0
3-L06,06:13:49,06:13:59,G00118,15,0,0,15474.09471,Kalideres,0
3-L06,06:15:26,06:15:36,G00122,16,0,0,15791.05763,Kalideres,0
3-L06,06:21:45,06:21:55,G00166,17,0,0,17125.61371,Kalideres,0
3-L06,06:34:48,06:34:58,G00128,18,0,0,19919.70332,Kalideres,0
3-L06,06:38:37,06:38:47,G00706,19,0,0,20711.39762,Kalideres,0
3-L06,06:40:21,06:40:31,G00132,20,0,0,21053.25541,Kalideres,0
3-L06,06:46:39,06:46:49,G00142,21,0,0,22384.35162,Kalideres,0
3-L06,06:57:05,06:57:15,G00148,22,0,0,24610.87338,Kalideres,0
3-L06,07:01:38,07:01:48,G00151,23,0,0,25563.23996,Kalideres,0
3-L06,07:07:37,07:07:47,G00153,24,0,0,26824.21586,Kalideres,0
3-L06,07:11:45,07:11:55,G00702,25,0,0,27686.38457,Kalideres,0
3-L06,07:14:04,07:14:14,G00154,26,0,0,28155.46207,Kalideres,0
3-L06,07:20:03,07:20:13,G00159,27,0,0,29415.80291,Kalideres,0
3-L06,07:25:51,07:26:01,G00161,28,0,0,30636.17509,Kalideres,0
3-P06,05:00:00,05:00:10,G00118,0,0,0,0,Kalideres,0
3-P06,05:01:39,05:01:49,G00122,1,0,0,324.6096789,Kalideres,0
3-P06,05:07:59,05:08:09,G00166,2,0,0,1661.009108,Kalideres,0
3-P06,05:21:02,05:21:12,G00128,3,0,0,4453.139175,Kalideres,0
3-P06,05:24:51,05:25:01,G00706,4,0,0,5245.332565,Kalideres,0
3-P06,05:26:35,05:26:45,G00132,5,0,0,5587.111966,Kalideres,0
3-P06,05:32:53,05:33:03,G00142,6,0,0,6918.240384,Kalideres,0
3-P06,05:43:19,05:43:29,G00148,7,0,0,9144.716747,Kalideres,0
3-P06,05:47:52,05:48:02,G00151,8,0,0,10097.43333,Kalideres,0
3-P06,05:53:51,05:54:01,G00153,9,0,0,11358.41111,Kalideres,0
3-P06,05:57:59,05:58:09,G00702,10,0,0,12220.58039,Kalideres,0
3-P06,06:00:18,06:00:28,G00154,11,0,0,12689.62289,Kalideres,0
3-P06,06:04:02,06:04:12,G00156,12,0,0,13465.19279,Kalideres,0
3-P06,06:06:26,06:06:36,G00159,13,0,0,13950.05625,Kalideres,0
3-P06,06:12:17,06:12:27,G00161,14,0,0,15181.16117,Kalideres,0
5C-L09,05:00:00,05:00:10,G00674,0,0,0,0,Juanda,0
5C-L09,05:06:55,05:07:05,G00208,1,0,0,1464.898809,Juanda,0
5C-L09,05:09:33,05:09:43,G00213,2,0,0,2000.602277,Juanda,0
5C-L09,05:12:42,05:12:52,G00215,3,0,0,2650.160646,Juanda,0
5C-L09,05:14:58,05:15:08,G00217,4,0,0,3106.112361,Juanda,0
5C-L09,05:17:32,05:17:42,G00219,5,0,0,3629.531736,Juanda,0
5C-L09,05:19:47,05:19:57,G00221,6,0,0,4081.220948,Juanda,0
5C-L09,05:23:06,05:23:16,G00223,7,0,0,4764.198286,Juanda,0
5C-L09,05:25:16,05:25:26,G00224,8,0,0,5200.278659,Juanda,0
5C-L09,05:30:29,05:30:39,G00124,9,0,0,6295.022291,Juanda,0
5C-L09,05:38:04,05:38:14,G00066,10,0,0,7903.14901,Juanda,0
5C-L09,05:42:38,05:42:48,G00041,11,0,0,8856.754078,Juanda,0
5C-L09,05:51:39,05:51:49,G00121,12,0,0,10775.50619,Juanda,0
5C-L09,05:53:10,05:53:20,G00116,13,0,0,11070.60748,Juanda,0
5C-L09,05:59:07,05:59:17,G00232,14,0,0,12324.04535,Kampung Melayu,0
5C-L09,06:09:10,06:09:20,G00225,15,0,0,14466.24135,Kampung Melayu,0
5C-L09,06:11:19,06:11:29,G00222,16,0,0,14897.6559,Kampung Melayu,0
5C-L09,06:14:38,06:14:48,G00220,17,0,0,15580.84723,Kampung Melayu,0
5C-L09,06:16:50,06:17:00,G00218,18,0,0,16024.44559,Kampung Melayu,0
5C-L09,06:19:23,06:19:33,G00216,19,0,0,16542.74772,Kampung Melayu,0
5C-L09,06:21:42,06:21:52,G00214,20,0,0,17011.05986,Kampung Melayu,0
5C-L09,06:24:52,06:25:02,G00212,21,0,0,17661.31489,Kampung Melayu,0
5C-L09,06:27:26,06:27:36,G00210,22,0,0,18183.36727,Kampung Melayu,0
5C-L09,06:30:42,06:30:52,G00206,23,0,0,18857.25494,Kampung Melayu,0
5C-L09,06:33:57,06:34:07,G00355,24,0,0,19528.64907,Kampung Melayu,0
5C-L09,06:35:53,06:36:03,G00671,25,0,0,19914.47198,Kampung Melayu,0
5C-P09,05:00:00,05:00:10,G00116,0,0,0,0,Kampung Melayu,0
5C-P09,05:04:31,05:04:41,G00232,1,0,0,1257.854099,Kampung Melayu,0
5C-P09,05:14:34,05:14:44,G00225,2,0,0,3398.938798,Kampung Melayu,0
5C-P09,05:16:43,05:16:53,G00222,3,0,0,3830.218562,Kampung Melayu,0
5C-P09,05:20:02,05:20:12,G00220,4,0,0,4513.396842,Kampung Melayu,0
5C-P09,05:22:14,05:22:24,G00218,5,0,0,4956.839849,Kampung Melayu,0
5C-P09,05:24:47,05:24:57,G00216,6,0,0,5474.727197,Kampung Melayu,0
5C-P09,05:27:06,05:27:16,G00214,7,0,0,5942.006626,Kampung Melayu,0
5C-P09,05:30:16,05:30:26,G00212,8,0,0,6592.17405,Kampung Melayu,0
5C-P09,05:32:50,05:33:00,G00210,9,0,0,7114.481435,Kampung Melayu,0
5C-P09,05:36:06,05:36:16,G00206,10,0,0,7788.73294,Kampung Melayu,0
5C-P09,05:39:22,05:39:32,G00355,11,0,0,8459.917297,Kampung Melayu,0
5C-P09,05:41:18,05:41:28,G00671,12,0,0,8845.598158,Kampung Melayu,0
5C-P10,05:00:00,05:00:10,G00674,0,0,0,0,Juanda,0
5C-P10,05:06:55,05:07:05,G00208,1,0,0,1465.115522,Juanda,0
5C-P10,05:09:33,05:09:43,G00213,2,0,0,2000.599393,Juanda,0
